# Support cubes at 13 points (docs/roadmap.md section 56.11): the degree
# profiles the member-type relaxation allows for a 28-member family with
# s_E <= 7 (Frankl's I(3,3) <= 10) and degrees >= 2, as deficiency cubes
# (tools/typeprof.py 7 2 13; list in rstar_3_3_support13.cubes.txt).  Each
# row is one CP-SAT run of tools/cuben.py 13 <cube> 1 <cap> 62 10: lex
# prefix K = 62, cut B = 10 (the Frankl cut: members disjoint from any
# member number at most 10).  Driver tools/supsweep.sh 13 <cap>.
# Columns: cube, degrees, K, B, verdict, seconds, witness.
7,6,5,5,5,3,1,1	2,3,4,4,4,6,8,8,9,9,9,9,9	62	10	INFEASIBLE	21.0	
7,6,6,4,4,2,2,2	2,3,3,5,5,7,7,7,9,9,9,9,9	62	10	INFEASIBLE	16.5	
7,6,6,6,5,1,1,1	2,3,3,3,4,8,8,8,9,9,9,9,9	62	10	INFEASIBLE	17.7	
7,6,6,4,4,3,2,1	2,3,3,5,5,6,7,8,9,9,9,9,9	62	10	INFEASIBLE	15.8	
6,6,5,5,5,2,1,1,1,1	3,3,4,4,4,7,8,8,8,8,9,9,9	62	10	INFEASIBLE	12.7	
5,5,5,5,5,5,1,1,1	4,4,4,4,4,4,8,8,8,9,9,9,9	62	10	INFEASIBLE	67.3	
6,5,5,5,5,5,2	3,4,4,4,4,4,7,9,9,9,9,9,9	62	10	INFEASIBLE	22.5	
6,6,5,5,5,2,2,2	3,3,4,4,4,7,7,7,9,9,9,9,9	62	10	INFEASIBLE	13.7	
7,7,6,6,5,1,1	2,2,3,3,4,8,8,9,9,9,9,9,9	62	10	INFEASIBLE	14.8	
5,5,5,5,5,5,2,1	4,4,4,4,4,4,7,8,9,9,9,9,9	62	10	INFEASIBLE	20.0	
6,6,6,6,5,1,1,1,1	3,3,3,3,4,8,8,8,8,9,9,9,9	62	10	INFEASIBLE	18.3	
7,7,7,7,4,1	2,2,2,2,5,8,9,9,9,9,9,9,9	62	10	INFEASIBLE	9.6	
6,6,6,5,5,1,1,1,1,1	3,3,3,4,4,8,8,8,8,8,9,9,9	62	10	INFEASIBLE	13.6	
6,5,5,5,5,5,1,1	3,4,4,4,4,4,8,8,9,9,9,9,9	62	10	INFEASIBLE	54.9	
7,7,7,6,2,2,1,1	2,2,2,3,7,7,8,8,9,9,9,9,9	62	10	INFEASIBLE	11.3	
6,6,6,6,6,1,1,1	3,3,3,3,3,8,8,8,9,9,9,9,9	62	10	INFEASIBLE	32.4	
7,7,7,7,5	2,2,2,2,4,9,9,9,9,9,9,9,9	62	10	INFEASIBLE	9.9	
7,6,6,5,5,2,2	2,3,3,4,4,7,7,9,9,9,9,9,9	62	10	INFEASIBLE	16.0	
7,7,7,4,4,2,1,1	2,2,2,5,5,7,8,8,9,9,9,9,9	62	10	INFEASIBLE	11.3	
7,7,3,3,3,3,3,3,1	2,2,6,6,6,6,6,6,8,9,9,9,9	62	10	INFEASIBLE	10.9	
6,6,6,6,4,2,2,1	3,3,3,3,5,7,7,8,9,9,9,9,9	62	10	INFEASIBLE	20.0	
7,7,6,5,5,1,1,1	2,2,3,4,4,8,8,8,9,9,9,9,9	62	10	INFEASIBLE	13.5	
7,7,6,6,2,2,1,1,1	2,2,3,3,7,7,8,8,8,9,9,9,9	62	10	INFEASIBLE	12.8	
7,6,4,4,4,4,3,1	2,3,5,5,5,5,6,8,9,9,9,9,9	62	10	INFEASIBLE	17.3	
7,7,5,4,4,4,1,1	2,2,4,5,5,5,8,8,9,9,9,9,9	62	10	INFEASIBLE	15.2	
7,6,5,4,3,3,3,1,1	2,3,4,5,6,6,6,8,8,9,9,9,9	62	10	INFEASIBLE	15.1	
7,7,4,4,3,2,2,2,2	2,2,5,5,6,7,7,7,7,9,9,9,9	62	10	INFEASIBLE	17.9	
