# Support cubes at 12 points (docs/roadmap.md sections 56.11-56.12): every
# degree-sequence cube of a 28-member family on twelve points (deficiency
# 24: the 738 partitions of 24 into at most twelve parts of size at most 8,
# rstar_3_3_12.cubes.txt), run with the Frankl cut B = 10 (members disjoint
# from any member number at most 10, i.e. s_E <= 7, from I(3,3) <= 10).
# The 328 cubes the member-type relaxation allows (tools/typeprof.py 7 2 12,
# rstar_3_3_support12.cubes.txt) came first; the other 410 follow so that
# the twelve-point rung does not depend on the relaxation.  One CP-SAT run
# per row: tools/cuben.py 12 <cube> 1 <cap> 62 10.  Driver
# tools/supsweep.sh 12 <cap> [list].
# Columns: cube, degrees, K, B, verdict, seconds, witness.
7,5,3,3,3,3	2,4,6,6,6,6,9,9,9,9,9,9	62	10	INFEASIBLE	11.7	
4,4,4,4,3,1,1,1,1,1	5,5,5,5,6,8,8,8,8,8,9,9	62	10	INFEASIBLE	26.5	
7,5,2,2,2,2,2,2	2,4,7,7,7,7,7,7,9,9,9,9	62	10	INFEASIBLE	3.6	
6,5,5,5,2,1	3,4,4,4,7,8,9,9,9,9,9,9	62	10	INFEASIBLE	50.4	
7,7,4,4,2	2,2,5,5,7,9,9,9,9,9,9,9	62	10	INFEASIBLE	5.6	
6,6,6,3,1,1,1	3,3,3,6,8,8,8,9,9,9,9,9	62	10	INFEASIBLE	18.5	
7,7,7,3	2,2,2,6,9,9,9,9,9,9,9,9	62	10	INFEASIBLE	3.6	
7,4,3,3,3,3,1	2,5,6,6,6,6,8,9,9,9,9,9	62	10	INFEASIBLE	10.3	
5,5,4,3,3,3,1	4,4,5,6,6,6,8,9,9,9,9,9	62	10	INFEASIBLE	12.7	
6,6,6,2,2,2	3,3,3,7,7,7,9,9,9,9,9,9	62	10	INFEASIBLE	7.1	
7,6,4,3,2,2	2,3,5,6,7,7,9,9,9,9,9,9	62	10	INFEASIBLE	6.9	
6,6,6,4,1,1	3,3,3,5,8,8,9,9,9,9,9,9	62	10	INFEASIBLE	31.5	
7,6,5,2,2,2	2,3,4,7,7,7,9,9,9,9,9,9	62	10	INFEASIBLE	6.8	
6,4,4,4,4,1,1	3,5,5,5,5,8,8,9,9,9,9,9	62	10	INFEASIBLE	24.7	
7,7,2,2,2,2,2	2,2,7,7,7,7,7,9,9,9,9,9	62	10	INFEASIBLE	3.6	
6,5,5,3,3,1,1	3,4,4,6,6,8,8,9,9,9,9,9	62	10	INFEASIBLE	38.5	
7,5,5,2,2,1,1,1	2,4,4,7,7,8,8,8,9,9,9,9	62	10	INFEASIBLE	7.7	
